Record Date,Debt Limit Description,Debt Limit Class 1 Description,Debt Limit Class 2 Description,Debt Held by the Public (in Millions),Intragovernmental Holdings (in Millions),Total Public Debt Outstanding (in Millions),Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2018-02-28,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2018,2,2018,1,02,28
2018-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,15133438.9963999,5683279.70563796,20816718.7020378,6,2018,2,2018,1,02,28
2018-02-28,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2018,2,2018,1,02,28
2018-01-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,20456000,7,2018,2,2018,1,01,31
2018-01-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,25.2393833808601,8,2018,2,2018,1,01,31
2018-01-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14803169.5870704,5690560.18908585,20493729.7761562,1,2018,2,2018,1,01,31
2018-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,480.86834205,0,480.86834205,2,2018,2,2018,1,01,31
2018-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,15957.07606007,9860.07140163,25817.1474617,3,2018,2,2018,1,01,31
2018-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2018,2,2018,1,01,31
2018-01-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2018,2,2018,1,01,31
2018-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14786731.8519324,5669242.90868422,20455974.7606166,6,2018,2,2018,1,01,31
2017-12-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14814720.9625454,5678025.41838998,20492747.3809354,1,2018,1,2017,4,12,31
2017-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.10417605,0,481.10417605,2,2018,1,2017,4,12,31
2017-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,15657.6463107,9175.88957103,24833.53588173,3,2018,1,2017,4,12,31
2017-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2018,1,2017,4,12,31
2017-12-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2018,1,2017,4,12,31
2017-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14798583.4213228,5657392.31981895,20455974.7411418,6,2018,1,2017,4,12,31
2017-12-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,20456000,7,2018,1,2017,4,12,31
2017-12-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,25.2588582374156,8,2018,1,2017,4,12,31
2017-11-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-20553697.923131,8,2018,1,2017,4,11,30
2017-11-30,Debt Subject to Limit,Total Public Debt Outstanding,null,14918735.6423589,5671656.14450528,20590391.7868641,1,2018,1,2017,4,11,30
2017-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.18329405,0,481.18329405,2,2018,1,2017,4,11,30
2017-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,15498.01054587,9257.6701574,24755.68070327,3,2018,1,2017,4,11,30
2017-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2018,1,2017,4,11,30
2017-11-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2018,1,2017,4,11,30
2017-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14902756.6577831,5650941.26534788,20553697.923131,6,2018,1,2017,4,11,30
2017-11-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2018,1,2017,4,11,30
2017-10-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14751446.0903162,5691027.4530893,20442473.5434055,1,2018,1,2017,4,10,31
2017-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.26561105,0,481.26561105,2,2018,1,2017,4,10,31
2017-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,14984.07835982,9313.78587824,24297.86423806,3,2018,1,2017,4,10,31
2017-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2018,1,2017,4,10,31
2017-10-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2018,1,2017,4,10,31
2017-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14735980.9556095,5670256.45821106,20406237.4138205,6,2018,1,2017,4,10,31
2017-10-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2018,1,2017,4,10,31
2017-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-20406237.4138205,8,2018,1,2017,4,10,31
2017-09-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-20208637.9694361,8,2017,4,2017,3,09,30
2017-09-30,Debt Subject to Limit,Total Public Debt Outstanding,null,14673428.5682228,5571471.35291257,20244899.9211354,1,2017,4,2017,3,09,30
2017-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.33832605,0,481.33832605,2,2017,4,2017,3,09,30
2017-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,15044.07257573,9279.54106168,24323.61363741,3,2017,4,2017,3,09,30
2017-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2017,4,2017,3,09,30
2017-09-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,4,2017,3,09,30
2017-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14657903.3665852,5550734.60285089,20208637.9694361,6,2017,4,2017,3,09,30
2017-09-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2017,4,2017,3,09,30
2017-08-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6080027706921,8,2017,4,2017,3,08,31
2017-08-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14381562.0058697,5462971.44642715,19844533.4522969,1,2017,4,2017,3,08,31
2017-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.42729505,0,481.42729505,2,2017,4,2017,3,08,31
2017-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,14978.26566076,8869.36760799,23847.63326875,3,2017,4,2017,3,08,31
2017-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2017,4,2017,3,08,31
2017-08-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,4,2017,3,08,31
2017-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14366102.5221781,5442644.86981916,19808747.3919972,6,2017,4,2017,3,08,31
2017-08-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,19808772,7,2017,4,2017,3,08,31
2017-07-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.5588656254113,8,2017,4,2017,3,07,31
2017-07-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14360944.4961994,5483964.55252737,19844909.0487267,1,2017,4,2017,3,07,31
2017-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.50041705,0,481.50041705,2,2017,4,2017,3,07,31
2017-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,14781.99044482,9441.11699463,24223.10743945,3,2017,4,2017,3,07,31
2017-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2017,4,2017,3,07,31
2017-07-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,4,2017,3,07,31
2017-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14345681.2146016,5463066.22653274,19808747.4411344,6,2017,4,2017,3,07,31
2017-07-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,19808772,7,2017,4,2017,3,07,31
2017-06-30,Debt Subject to Limit,Total Public Debt Outstanding,null,14366186.3471828,5478367.83808563,19844554.1852684,1,2017,3,2017,2,06,30
2017-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.58434005,0,481.58434005,2,2017,3,2017,2,06,30
2017-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,14732.89669274,9135.32025795,23868.21695069,3,2017,3,2017,2,06,30
2017-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,11457.209,11457.209,4,2017,3,2017,2,06,30
2017-06-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,3,2017,2,06,30
2017-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14350972.0754142,5457775.30882768,19808747.3842418,6,2017,3,2017,2,06,30
2017-06-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,19808772,7,2017,3,2017,2,06,30
2017-06-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6157581582665,8,2017,3,2017,2,06,30
2017-05-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6195345334709,8,2017,3,2017,2,05,31
2017-05-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14298976.4950623,5546965.42067308,19845941.9157354,1,2017,3,2017,2,05,31
2017-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.65555905,0,481.65555905,2,2017,3,2017,2,05,31
2017-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,14287.13401701,9402.04295802,23689.17697503,3,2017,3,2017,2,05,31
2017-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,3,2017,2,05,31
2017-05-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,3,2017,2,05,31
2017-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14284207.9147504,5524539.46571506,19808747.3804655,6,2017,3,2017,2,05,31
2017-05-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,19808772,7,2017,3,2017,2,05,31
2017-04-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.7358099557459,8,2017,3,2017,2,04,30
2017-04-30,Debt Subject to Limit,Total Public Debt Outstanding,null,14293344.6600289,5552784.53117211,19846129.191201,1,2017,3,2017,2,04,30
2017-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.72715305,0,481.72715305,2,2017,3,2017,2,04,30
2017-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,14160.79434657,9715.70277551,23876.49712208,3,2017,3,2017,2,04,30
2017-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,3,2017,2,04,30
2017-04-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,3,2017,2,04,30
2017-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14278702.3477934,5530044.9163966,19808747.26419,6,2017,3,2017,2,04,30
2017-04-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,19808772,7,2017,3,2017,2,04,30
2017-03-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6307350061834,8,2017,2,2017,1,03,31
2017-03-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14369681.9369432,5476738.11337396,19846420.0503171,1,2017,2,2017,1,03,31
2017-03-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.81235305,0,481.81235305,2,2017,2,2017,1,03,31
2017-03-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,14001.29181824,10165.87414499,24167.16596323,3,2017,2,2017,1,03,31
2017-03-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,2,2017,1,03,31
2017-03-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,2,2017,1,03,31
2017-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14355199.042036,5453548.32722897,19808747.369265,6,2017,2,2017,1,03,31
2017-03-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,19808772,7,2017,2,2017,1,03,31
2017-02-28,Debt Subject to Limit,Total Public Debt Outstanding,null,14411380.9847071,5548212.66615304,19959593.6508601,1,2017,2,2017,1,02,28
2017-02-28,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.88245805,0,481.88245805,2,2017,2,2017,1,02,28
2017-02-28,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,13500.47356931,10061.0649761,23561.53854541,3,2017,2,2017,1,02,28
2017-02-28,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,2,2017,1,02,28
2017-02-28,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,2,2017,1,02,28
2017-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14397398.8379439,5525127.68917694,19922525.5271208,6,2017,2,2017,1,02,28
2017-02-28,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2017,2,2017,1,02,28
2017-02-28,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-19922525.5271208,8,2017,2,2017,1,02,28
2017-01-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-19899721.6585895,8,2017,2,2017,1,01,31
2017-01-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14376138.8020289,5561122.51096848,19937261.3129974,1,2017,2,2017,1,01,31
2017-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,481.95167205,0,481.95167205,2,2017,2,2017,1,01,31
2017-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,13574,10460,24034,3,2017,2,2017,1,01,31
2017-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,2,2017,1,01,31
2017-01-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,2,2017,1,01,31
2017-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14362083.059621,5537637.59896848,19899721.6585895,6,2017,2,2017,1,01,31
2017-01-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2017,2,2017,1,01,31
2016-12-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2017,1,2016,4,12,31
2016-12-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-19939042.1876556,8,2017,1,2016,4,12,31
2016-12-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14434842.2903118,5541985.43011943,19976826.7204312,1,2017,1,2016,4,12,31
2016-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,482.02153205,0,482.02153205,2,2017,1,2016,4,12,31
2016-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,13732.8825678,10545.92593993,24278.80850773,3,2017,1,2016,4,12,31
2016-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,1,2016,4,12,31
2016-12-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,1,2016,4,12,31
2016-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14420626.5954761,5518415.5921795,19939042.1876556,6,2017,1,2016,4,12,31
2016-11-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-19910794.9264627,8,2017,1,2016,4,11,30
2016-11-30,Debt Subject to Limit,Total Public Debt Outstanding,null,14443700.1497031,5504364.54938756,19948064.6990906,1,2017,1,2016,4,11,30
2016-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,482.15725905,0,482.15725905,2,2017,1,2016,4,11,30
2016-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,13659.12319124,10104.78944176,23763.912633,3,2017,1,2016,4,11,30
2016-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,1,2016,4,11,30
2016-11-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,1,2016,4,11,30
2016-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14429559.0785169,5481235.8479458,19910794.9264627,6,2017,1,2016,4,11,30
2016-11-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2017,1,2016,4,11,30
2016-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-19769750.7226668,8,2017,1,2016,4,10,31
2016-10-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14286500.546096,5519214.67625118,19805715.2223472,1,2017,1,2016,4,10,31
2016-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,482.22647805,0,482.22647805,2,2017,1,2016,4,10,31
2016-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,13634.09095263,8824.47951385,22458.57046648,3,2017,1,2016,4,10,31
2016-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2017,1,2016,4,10,31
2016-10-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2017,1,2016,4,10,31
2016-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14272384.4379295,5497366.28473733,19769750.7226668,6,2017,1,2016,4,10,31
2016-10-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2017,1,2016,4,10,31
2016-09-30,Debt Subject to Limit,Total Public Debt Outstanding,null,14173424.1538981,5400021.47248611,19573444.6263843,1,2016,4,2016,3,09,30
2016-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,482.30847205,0,482.30847205,2,2016,4,2016,3,09,30
2016-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,13673.28965041,7809.48811139,21482.7777618,3,2016,4,2016,3,09,30
2016-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2016,4,2016,3,09,30
2016-09-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2016,4,2016,3,09,30
2016-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14159267.7650398,5379188.07237472,19538455.8374146,6,2016,4,2016,3,09,30
2016-09-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2016,4,2016,3,09,30
2016-09-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-19538455.8374146,8,2016,4,2016,3,09,30
2016-08-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-19475467.8931668,8,2016,4,2016,3,08,31
2016-08-31,Debt Subject to Limit,Total Public Debt Outstanding,null,14104114.0252737,5406182.80186655,19510295.8271402,1,2016,4,2016,3,08,31
2016-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,482.40814805,0,482.40814805,2,2016,4,2016,3,08,31
2016-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,13569.72732019,7752.09576933,21321.82308952,3,2016,4,2016,3,08,31
2016-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,13023.912,13023.912,4,2016,4,2016,3,08,31
2016-08-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2016,4,2016,3,08,31
2016-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,14090062.0990696,5385406.79409722,19475467.8931668,6,2016,4,2016,3,08,31
